transaction_id,chargeback_date,resolution_cost
txn_000153090,2025-12-03 04:01:46+00:00,13.46
txn_000153099,2025-10-30 04:27:00+00:00,16.24
txn_000153137,2025-10-14 06:39:34+00:00,24.49
txn_000153178,2025-11-27 08:44:46+00:00,20.51
txn_000153209,2025-11-09 10:05:00+00:00,26.25
txn_000153223,2025-12-06 10:42:50+00:00,21.12
txn_000153240,2025-10-27 11:44:15+00:00,17.89
txn_000153250,2025-10-18 12:05:59+00:00,15.54
txn_000153272,2025-11-09 13:27:25+00:00,24.67
txn_000153275,2025-11-20 13:33:12+00:00,12.26
txn_000153288,2025-12-02 14:23:52+00:00,29.5
txn_000153326,2025-11-06 15:53:27+00:00,29.34
txn_000153351,2025-10-31 16:44:34+00:00,35.14
txn_000153390,2025-10-24 18:29:47+00:00,10.48
txn_000153447,2025-11-30 20:59:25+00:00,27.56
txn_000153470,2025-11-19 21:52:59+00:00,26.58
txn_000153489,2025-11-30 22:33:22+00:00,10.85
txn_000153495,2025-11-26 22:43:00+00:00,12.81
txn_000153516,2025-10-22 23:41:24+00:00,30.68
txn_000153517,2025-10-25 23:44:30+00:00,15.99
txn_000153520,2025-10-23 23:48:12+00:00,23.66
txn_000153521,2025-10-25 23:53:42+00:00,31.76
txn_000153550,2025-11-16 01:17:26+00:00,25.91
txn_000153558,2025-11-09 01:42:22+00:00,31.51
txn_000153633,2025-11-26 04:46:52+00:00,33.41
txn_000153634,2025-11-22 04:54:44+00:00,6.99
txn_000153713,2025-10-19 08:29:54+00:00,16.7
txn_000153790,2025-11-21 12:05:17+00:00,8.1
txn_000153806,2025-11-11 12:45:42+00:00,11.95
txn_000153821,2025-10-17 13:22:57+00:00,8.44
txn_000153852,2025-11-05 14:38:19+00:00,23.66
txn_000153856,2025-10-18 14:52:19+00:00,18.32
txn_000153865,2025-12-02 15:16:32+00:00,31.8
txn_000153911,2025-12-02 17:21:30+00:00,5.46
txn_000154081,2025-10-17 01:19:59+00:00,9.26
txn_000154094,2025-11-15 02:02:41+00:00,11.52
txn_000154108,2025-10-19 02:36:15+00:00,17.15
txn_000154155,2025-11-21 04:29:08+00:00,9.84
txn_000154165,2025-10-24 04:51:35+00:00,18.21
txn_000154168,2025-11-18 04:57:39+00:00,26.34
txn_000154172,2025-11-19 05:08:40+00:00,11.27
txn_000154181,2025-10-17 05:37:03+00:00,13.38
txn_000154208,2025-11-08 07:06:50+00:00,7.14
txn_000154213,2025-11-22 07:15:32+00:00,22.72
txn_000154238,2025-11-21 08:25:55+00:00,12.11
txn_000154246,2025-10-29 08:47:15+00:00,11.36
txn_000154277,2025-11-16 10:11:21+00:00,33.08
txn_000154355,2025-11-26 14:37:08+00:00,16.7
txn_000154387,2025-11-13 15:42:18+00:00,25.69
txn_000154422,2025-10-31 17:09:46+00:00,15.13
txn_000154489,2025-10-18 20:15:27+00:00,7.76
txn_000154514,2025-11-05 21:23:58+00:00,29.66
txn_000154586,2025-11-29 00:26:31+00:00,8.57
txn_000154622,2025-11-16 02:11:40+00:00,20.23
txn_000154667,2025-10-30 03:52:42+00:00,13.59
txn_000154680,2025-12-07 04:34:14+00:00,41.42
txn_000154688,2025-12-07 04:52:23+00:00,16.7
txn_000154745,2025-12-05 07:13:42+00:00,35.01
txn_000154775,2025-11-12 08:14:43+00:00,14.27
txn_000154803,2025-11-21 09:21:39+00:00,23.45
txn_000154861,2025-10-17 11:47:41+00:00,25.49
txn_000154872,2025-12-07 12:09:28+00:00,11.08
txn_000154906,2025-11-05 13:57:29+00:00,12.93
txn_000154910,2025-11-10 14:08:55+00:00,13.77
txn_000154992,2025-12-09 17:56:00+00:00,8.41
txn_000155130,2025-11-19 00:18:57+00:00,11.0
txn_000155163,2025-10-19 02:16:08+00:00,20.47
txn_000155234,2025-11-02 05:30:50+00:00,6.98
txn_000155366,2025-12-07 10:44:46+00:00,14.04
txn_000155423,2025-10-21 13:21:48+00:00,9.11
txn_000155433,2025-10-22 13:49:38+00:00,9.66
txn_000155451,2025-10-25 14:42:55+00:00,33.72
txn_000155531,2025-10-18 17:54:47+00:00,13.78
txn_000155584,2025-11-15 20:06:34+00:00,10.82
txn_000155592,2025-10-19 20:21:51+00:00,18.28
txn_000155654,2025-11-10 22:34:15+00:00,15.62
txn_000155683,2025-11-12 23:49:19+00:00,14.11
txn_000155694,2025-12-08 00:17:59+00:00,15.01
txn_000155732,2025-11-27 01:48:45+00:00,30.01
txn_000155757,2025-11-07 02:39:08+00:00,16.45
txn_000155763,2025-11-06 02:54:27+00:00,35.16
txn_000155776,2025-10-19 03:48:02+00:00,10.02
txn_000155798,2025-10-21 04:41:39+00:00,16.01
txn_000155836,2025-11-14 06:12:38+00:00,8.75
txn_000155844,2025-11-04 06:32:00+00:00,12.36
txn_000155912,2025-11-03 09:48:42+00:00,14.3
txn_000155965,2025-11-18 12:34:44+00:00,14.31
txn_000156071,2025-11-13 17:10:53+00:00,13.16
txn_000156106,2025-11-16 18:27:52+00:00,23.39
txn_000156158,2025-11-23 20:41:02+00:00,16.76
txn_000156172,2025-11-21 21:28:19+00:00,10.44
txn_000156184,2025-11-08 21:56:27+00:00,18.53
txn_000156199,2025-11-30 22:41:17+00:00,18.48
txn_000156229,2025-10-29 00:05:25+00:00,14.95
txn_000156252,2025-10-26 01:21:29+00:00,19.08
txn_000156259,2025-11-21 01:44:43+00:00,10.24
txn_000156268,2025-10-26 02:00:10+00:00,32.7
txn_000156321,2025-11-25 04:13:53+00:00,37.23
txn_000156362,2025-11-08 06:17:40+00:00,22.11
txn_000156421,2025-11-25 08:30:33+00:00,5.37
txn_000156426,2025-10-21 08:57:05+00:00,12.7
txn_000156466,2025-11-27 10:40:55+00:00,17.06
txn_000156490,2025-12-09 11:26:10+00:00,13.26
txn_000156612,2025-12-07 16:06:31+00:00,17.28
txn_000156638,2025-11-05 17:32:51+00:00,11.14
txn_000156644,2025-11-04 17:39:13+00:00,12.24
txn_000156710,2025-11-17 20:26:41+00:00,14.75
txn_000156752,2025-11-03 22:30:51+00:00,15.3
txn_000156798,2025-11-03 00:14:46+00:00,16.44
txn_000156809,2025-12-09 00:44:11+00:00,17.25
txn_000156818,2025-10-24 01:08:54+00:00,16.82
txn_000156938,2025-11-29 06:16:21+00:00,13.61
txn_000156947,2025-12-10 06:33:31+00:00,25.55
txn_000157006,2025-11-12 09:30:15+00:00,7.65
txn_000157086,2025-11-26 12:37:20+00:00,13.0
txn_000157150,2025-10-26 15:42:50+00:00,10.94
txn_000157154,2025-11-10 16:01:10+00:00,10.56
txn_000157215,2025-11-20 18:47:33+00:00,14.09
txn_000157252,2025-11-14 20:45:59+00:00,15.86
txn_000157264,2025-11-06 21:18:24+00:00,9.33
txn_000157269,2025-11-09 21:28:16+00:00,6.37
txn_000157281,2025-11-27 22:11:10+00:00,8.43
txn_000157285,2025-10-23 22:23:47+00:00,8.29
txn_000157295,2025-11-24 22:58:10+00:00,12.07
txn_000157310,2025-12-02 23:52:00+00:00,17.33
txn_000157323,2025-11-13 00:38:47+00:00,23.59
txn_000157331,2025-12-14 00:56:03+00:00,8.29
txn_000157336,2025-11-26 01:04:32+00:00,13.61
txn_000157409,2025-11-21 04:19:23+00:00,21.39
txn_000157422,2025-11-16 04:44:19+00:00,13.15
txn_000157448,2025-12-05 05:47:53+00:00,21.01
txn_000157460,2025-11-26 06:07:20+00:00,6.81
txn_000157471,2025-11-10 06:50:58+00:00,7.88
txn_000157726,2025-10-29 18:47:43+00:00,8.33
txn_000157731,2025-10-24 19:00:26+00:00,39.89
txn_000157798,2025-11-02 22:34:04+00:00,15.21
txn_000157802,2025-10-29 22:39:24+00:00,12.43
txn_000157839,2025-11-27 00:33:41+00:00,7.21
txn_000157919,2025-11-25 04:09:00+00:00,15.91
txn_000157929,2025-11-24 04:33:51+00:00,17.9
txn_000157930,2025-10-29 04:34:03+00:00,23.21
txn_000158052,2025-12-08 09:46:01+00:00,8.23
txn_000158079,2025-10-28 11:00:39+00:00,13.01
txn_000158156,2025-11-19 14:36:34+00:00,15.17
txn_000158191,2025-10-23 15:55:26+00:00,20.75
txn_000158243,2025-12-06 18:29:18+00:00,12.77
txn_000158256,2025-12-02 19:33:52+00:00,7.37
txn_000158272,2025-12-15 20:25:15+00:00,23.44
txn_000158290,2025-11-26 21:04:34+00:00,9.75
txn_000158302,2025-12-05 21:36:29+00:00,14.12
txn_000158358,2025-12-13 00:05:22+00:00,25.14
txn_000158385,2025-11-05 01:16:55+00:00,14.58
txn_000158387,2025-11-04 01:25:33+00:00,7.52
txn_000158400,2025-11-10 01:53:45+00:00,12.55
txn_000158411,2025-11-01 02:26:34+00:00,11.39
txn_000158450,2025-11-03 04:07:29+00:00,7.38
txn_000158458,2025-12-01 04:26:38+00:00,20.94
txn_000158480,2025-12-08 05:08:35+00:00,12.64
txn_000158506,2025-12-16 06:09:02+00:00,8.68
txn_000158526,2025-11-02 06:46:17+00:00,12.32
txn_000158567,2025-12-16 08:17:03+00:00,8.85
txn_000158577,2025-11-04 08:40:13+00:00,13.39
txn_000158628,2025-11-09 10:47:40+00:00,8.77
txn_000158742,2025-11-06 15:34:17+00:00,8.78
txn_000158771,2025-11-20 16:48:11+00:00,23.33
txn_000158780,2025-11-26 17:11:17+00:00,7.33
txn_000158793,2025-11-12 17:42:31+00:00,32.15
txn_000158810,2025-11-22 18:20:27+00:00,24.2
txn_000158832,2025-12-06 19:32:24+00:00,23.73
txn_000158846,2025-12-08 20:15:21+00:00,13.68
txn_000158881,2025-11-08 22:17:53+00:00,5.59
txn_000158943,2025-11-07 00:51:43+00:00,8.67
txn_000158979,2025-11-03 02:16:10+00:00,17.18
txn_000159086,2025-11-29 07:07:39+00:00,23.28
txn_000159107,2025-11-28 07:50:06+00:00,10.11
txn_000159130,2025-11-29 08:33:30+00:00,16.05
txn_000159136,2025-11-02 08:53:05+00:00,16.57
txn_000159148,2025-12-13 09:23:49+00:00,10.82
txn_000159158,2025-12-06 09:58:07+00:00,12.82
txn_000159186,2025-12-04 11:20:23+00:00,5.97
txn_000159268,2025-11-09 14:46:43+00:00,9.63
txn_000159270,2025-10-28 14:51:33+00:00,19.49
txn_000159277,2025-11-03 15:02:16+00:00,10.12
txn_000159399,2025-11-11 20:50:26+00:00,14.78
txn_000159413,2025-11-13 21:28:02+00:00,16.74
txn_000159415,2025-12-04 21:29:26+00:00,13.06
txn_000159451,2025-11-24 22:41:36+00:00,28.5
txn_000159494,2025-11-09 00:39:51+00:00,11.0
txn_000159513,2025-10-30 01:34:15+00:00,17.39
txn_000159520,2025-12-01 01:55:39+00:00,14.67
txn_000159528,2025-10-26 02:19:35+00:00,22.87
txn_000159545,2025-11-12 02:58:35+00:00,8.86
txn_000159559,2025-11-01 03:16:50+00:00,6.01
txn_000159572,2025-12-05 03:44:50+00:00,16.23
txn_000159605,2025-11-10 05:05:59+00:00,53.08
txn_000159635,2025-12-13 06:52:20+00:00,9.85
txn_000159672,2025-10-31 08:27:15+00:00,18.57
txn_000159699,2025-12-04 09:30:56+00:00,10.7
txn_000159725,2025-11-03 10:41:55+00:00,11.9
txn_000159791,2025-12-04 13:05:18+00:00,32.61
txn_000159810,2025-11-29 13:40:52+00:00,20.13
txn_000159838,2025-11-29 14:43:41+00:00,29.34
txn_000159910,2025-11-19 18:50:26+00:00,8.2
txn_000159932,2025-11-24 19:56:30+00:00,19.28
txn_000159933,2025-11-07 19:56:32+00:00,27.71
txn_000159951,2025-12-06 20:45:44+00:00,9.63
txn_000160074,2025-12-11 01:42:56+00:00,10.53
txn_000160128,2025-10-27 04:33:29+00:00,28.02
txn_000160210,2025-12-16 08:05:25+00:00,14.93
txn_000160211,2025-11-10 08:06:28+00:00,19.19
txn_000160225,2025-12-03 08:32:01+00:00,13.0
txn_000160234,2025-11-26 08:46:24+00:00,21.32
txn_000160262,2025-11-14 10:01:33+00:00,7.21
txn_000160282,2025-12-16 10:54:52+00:00,16.03
txn_000160295,2025-11-02 11:22:34+00:00,6.53
txn_000160298,2025-12-07 11:27:16+00:00,10.35
txn_000160312,2025-12-03 12:09:44+00:00,7.42
txn_000160423,2025-11-02 16:30:50+00:00,14.75
txn_000160496,2025-11-06 19:32:37+00:00,16.87
txn_000160497,2025-12-13 19:37:52+00:00,20.22
txn_000160544,2025-11-06 21:42:43+00:00,21.33
txn_000160595,2025-11-09 00:09:37+00:00,43.65
txn_000160600,2025-11-03 00:20:42+00:00,18.24
txn_000160643,2025-11-13 01:53:33+00:00,15.04
txn_000160704,2025-11-30 04:14:30+00:00,8.54
txn_000160718,2025-11-17 04:42:09+00:00,9.16
txn_000160723,2025-11-20 04:48:58+00:00,18.46
txn_000160776,2025-11-30 07:39:36+00:00,11.14
txn_000160813,2025-12-10 08:47:56+00:00,20.88
txn_000160821,2025-11-17 09:15:27+00:00,10.6
txn_000160822,2025-11-03 09:17:44+00:00,10.49
txn_000160823,2025-11-10 09:20:07+00:00,15.43
txn_000160849,2025-11-13 10:21:41+00:00,12.43
txn_000160853,2025-12-13 10:31:55+00:00,29.3
txn_000160956,2025-12-02 14:26:25+00:00,31.51
txn_000160989,2025-11-23 15:45:35+00:00,10.9
txn_000161029,2025-12-07 17:23:07+00:00,10.71
txn_000161037,2025-11-12 17:55:10+00:00,23.64
txn_000161068,2025-11-10 18:44:01+00:00,14.3
txn_000161095,2025-11-24 19:44:00+00:00,26.26
txn_000161104,2025-12-12 20:09:04+00:00,19.07
txn_000161109,2025-12-17 20:28:51+00:00,19.89
txn_000161242,2025-11-21 02:22:15+00:00,8.9
txn_000161506,2025-11-30 13:00:56+00:00,17.57
txn_000161511,2025-11-02 13:20:29+00:00,28.8
txn_000161574,2025-12-04 15:49:23+00:00,14.21
txn_000161606,2025-12-03 16:43:57+00:00,8.6
txn_000161622,2025-10-31 17:36:26+00:00,12.82
txn_000161637,2025-11-14 18:21:36+00:00,25.52
txn_000161729,2025-11-30 22:22:13+00:00,10.15
txn_000161756,2025-12-07 23:44:45+00:00,11.01
txn_000161772,2025-11-17 00:28:01+00:00,9.28
txn_000161825,2025-11-30 03:16:12+00:00,7.92
txn_000161845,2025-12-04 04:04:10+00:00,8.54
txn_000161847,2025-11-18 04:06:01+00:00,20.64
txn_000161865,2025-11-23 04:46:41+00:00,7.88
txn_000161967,2025-11-29 08:57:28+00:00,18.22
txn_000162030,2025-12-14 11:20:35+00:00,14.82
txn_000162035,2025-11-16 11:41:44+00:00,23.88
txn_000162189,2025-12-21 18:24:30+00:00,20.55
txn_000162194,2025-11-28 18:32:23+00:00,24.88
txn_000162231,2025-11-25 20:09:32+00:00,19.04
txn_000162241,2025-10-30 20:32:38+00:00,9.55
txn_000162276,2025-12-02 21:42:04+00:00,22.36
txn_000162322,2025-10-31 23:38:12+00:00,8.27
txn_000162345,2025-12-06 00:48:55+00:00,25.12
txn_000162362,2025-12-17 01:23:36+00:00,6.65
txn_000162391,2025-12-17 02:57:04+00:00,15.25
txn_000162393,2025-12-22 03:08:08+00:00,19.87
txn_000162414,2025-12-12 04:22:29+00:00,5.65
txn_000162435,2025-11-22 05:07:39+00:00,8.34
txn_000162478,2025-11-13 06:48:42+00:00,20.3
txn_000162521,2025-12-08 08:46:31+00:00,9.48
txn_000162523,2025-12-23 08:56:56+00:00,13.3
txn_000162534,2025-12-20 09:15:09+00:00,20.57
txn_000162581,2025-12-03 11:25:13+00:00,41.23
txn_000162725,2025-10-31 17:54:13+00:00,11.92
txn_000162868,2025-11-16 23:56:25+00:00,21.48
txn_000162869,2025-12-17 23:59:40+00:00,8.96
txn_000162899,2025-11-28 01:23:30+00:00,9.17
txn_000162970,2025-11-08 04:24:34+00:00,30.49
txn_000162977,2025-12-15 04:38:02+00:00,27.23
txn_000163038,2025-12-23 07:12:49+00:00,16.29
txn_000163055,2025-11-21 07:53:18+00:00,16.88
txn_000163073,2025-12-12 08:44:49+00:00,22.12
txn_000163096,2025-11-01 09:56:25+00:00,15.52
txn_000163155,2025-11-18 11:56:03+00:00,18.09
txn_000163196,2025-11-12 14:05:16+00:00,25.02
txn_000163227,2025-12-13 15:11:22+00:00,14.2
txn_000163299,2025-11-08 18:16:49+00:00,21.26
txn_000163305,2025-12-15 18:23:48+00:00,8.49
txn_000163333,2025-11-20 19:41:01+00:00,46.1
txn_000163336,2025-12-08 19:52:32+00:00,46.64
txn_000163371,2025-12-24 21:41:33+00:00,20.36
txn_000163393,2025-12-10 23:11:17+00:00,18.23
txn_000163429,2025-12-07 00:43:58+00:00,25.06
txn_000163490,2025-11-20 02:57:25+00:00,11.11
txn_000163501,2025-11-29 03:18:18+00:00,21.49
txn_000163546,2025-12-08 04:55:21+00:00,29.7
txn_000163621,2025-11-14 07:50:18+00:00,19.79
txn_000163673,2025-11-03 09:51:47+00:00,12.53
txn_000163690,2025-12-16 10:38:27+00:00,10.08
txn_000163792,2025-12-25 15:10:49+00:00,9.0
txn_000163797,2025-12-13 15:25:52+00:00,17.13
txn_000163805,2025-11-11 15:40:10+00:00,10.83
txn_000163843,2025-12-17 17:27:36+00:00,8.15
txn_000163866,2025-12-02 18:34:05+00:00,13.85
txn_000163902,2025-12-17 20:21:18+00:00,12.68
txn_000163912,2025-11-27 20:40:51+00:00,12.5
txn_000163929,2025-12-08 21:57:40+00:00,19.12
txn_000164029,2025-11-22 01:56:09+00:00,17.22
txn_000164130,2025-12-03 06:32:33+00:00,12.31
txn_000164167,2025-11-18 08:10:59+00:00,17.61
txn_000164182,2025-11-10 08:55:36+00:00,8.93
txn_000164209,2025-11-26 10:02:41+00:00,20.33
txn_000164217,2025-11-22 10:30:50+00:00,24.79
txn_000164231,2025-12-02 11:04:45+00:00,14.4
txn_000164232,2025-11-08 11:04:56+00:00,6.2
txn_000164249,2025-11-13 11:59:57+00:00,11.71
txn_000164337,2025-12-09 15:50:54+00:00,24.48
txn_000164604,2025-11-28 02:51:18+00:00,7.69
txn_000164612,2025-12-18 03:22:47+00:00,19.04
txn_000164656,2025-11-05 05:16:07+00:00,5.91
txn_000164661,2025-12-15 05:21:12+00:00,7.76
txn_000164674,2025-12-07 05:57:29+00:00,13.56
txn_000164697,2025-11-04 07:13:52+00:00,11.48
txn_000164754,2025-11-13 09:51:52+00:00,7.3
txn_000164800,2025-11-23 11:48:53+00:00,12.15
txn_000164850,2025-12-11 13:59:56+00:00,17.97
txn_000164912,2025-12-15 16:34:24+00:00,8.67
txn_000164913,2025-11-12 16:35:06+00:00,22.74
txn_000164974,2025-12-02 20:14:29+00:00,10.59
txn_000165004,2025-11-19 21:40:48+00:00,39.93
txn_000165024,2025-11-17 23:04:24+00:00,8.88
txn_000165139,2025-12-12 04:39:30+00:00,22.96
txn_000165146,2025-12-12 04:56:57+00:00,12.32
txn_000165168,2025-12-23 06:00:18+00:00,12.96
txn_000165187,2025-12-12 06:50:21+00:00,11.59
txn_000165194,2025-12-26 07:16:15+00:00,9.51
txn_000165269,2025-11-28 11:14:12+00:00,14.58
txn_000165310,2025-11-07 13:13:53+00:00,13.84
txn_000165376,2025-11-20 16:00:54+00:00,14.86
txn_000165412,2025-11-29 17:45:11+00:00,33.45
txn_000165438,2025-12-08 18:42:24+00:00,16.09
txn_000165444,2025-11-14 19:05:34+00:00,9.87
txn_000165519,2025-12-13 22:28:54+00:00,6.59
txn_000165567,2025-12-22 00:34:59+00:00,22.92
txn_000165572,2025-11-25 01:01:09+00:00,10.43
txn_000165594,2025-11-12 02:06:07+00:00,32.49
txn_000165603,2025-12-14 02:36:40+00:00,7.66
txn_000165629,2025-11-10 03:42:41+00:00,13.03
txn_000165643,2025-12-05 04:06:29+00:00,11.76
txn_000165647,2025-12-29 04:16:24+00:00,20.29
txn_000165669,2025-12-16 05:09:49+00:00,17.46
txn_000165714,2025-11-23 06:52:05+00:00,15.54
txn_000165719,2025-11-29 07:09:38+00:00,29.47
txn_000165734,2025-11-15 07:31:57+00:00,17.42
txn_000165743,2025-11-24 07:47:57+00:00,19.45
txn_000165757,2025-12-29 08:19:15+00:00,6.68
txn_000165803,2025-11-10 10:25:28+00:00,34.78
txn_000165823,2025-12-10 11:14:09+00:00,34.33
txn_000165866,2025-12-11 12:59:38+00:00,7.63
txn_000166029,2025-11-06 19:36:47+00:00,22.15
txn_000166033,2025-11-28 19:57:02+00:00,8.22
txn_000166042,2025-11-26 20:26:05+00:00,11.2
txn_000166043,2025-12-12 20:26:22+00:00,23.7
txn_000166055,2025-12-25 21:01:36+00:00,15.32
txn_000166124,2025-11-30 00:23:59+00:00,10.11
txn_000166159,2025-12-12 01:50:06+00:00,12.8
txn_000166179,2025-11-13 02:35:36+00:00,19.16
txn_000166184,2025-12-21 02:49:29+00:00,10.47
txn_000166204,2025-11-15 03:31:35+00:00,18.19
txn_000166228,2025-11-20 04:42:54+00:00,12.81
txn_000166281,2025-11-30 06:53:31+00:00,9.38
txn_000166283,2025-11-08 07:09:36+00:00,8.35
txn_000166284,2025-12-30 07:14:02+00:00,25.23
txn_000166291,2025-12-08 07:22:13+00:00,22.4
txn_000166349,2025-12-21 09:45:41+00:00,9.95
txn_000166361,2025-11-22 10:07:03+00:00,13.76
txn_000166376,2025-12-07 10:40:46+00:00,13.46
txn_000166389,2025-12-03 11:19:55+00:00,14.16
txn_000166541,2025-11-18 17:33:49+00:00,6.48
txn_000166615,2025-12-07 20:59:26+00:00,12.79
txn_000166682,2025-12-16 23:54:00+00:00,14.93
txn_000166691,2025-11-11 00:15:35+00:00,9.29
txn_000166706,2025-11-27 00:52:09+00:00,15.14
txn_000166752,2025-11-18 02:30:40+00:00,8.78
txn_000166782,2025-12-27 03:24:50+00:00,19.48
txn_000166796,2025-12-02 03:55:39+00:00,6.66
txn_000166801,2025-12-11 04:08:19+00:00,15.93
txn_000166827,2025-12-25 05:27:08+00:00,31.69
txn_000166864,2025-11-20 07:16:42+00:00,17.09
txn_000166887,2025-12-21 08:10:49+00:00,26.89
txn_000166926,2025-12-29 10:23:30+00:00,7.39
txn_000166936,2025-12-22 10:57:11+00:00,11.06
txn_000166944,2025-12-14 11:25:26+00:00,6.42
txn_000166953,2025-12-25 11:47:38+00:00,8.03
txn_000166970,2025-12-10 12:19:54+00:00,23.85
txn_000166989,2025-12-30 13:34:57+00:00,11.44
txn_000167036,2025-12-24 15:29:20+00:00,42.7
txn_000167054,2025-12-18 16:12:21+00:00,18.49
txn_000167057,2025-11-29 16:22:01+00:00,30.13
txn_000167102,2025-11-25 18:00:12+00:00,17.23
txn_000167112,2025-11-15 18:13:50+00:00,9.06
txn_000167131,2025-12-05 19:07:37+00:00,20.86
txn_000167229,2025-11-24 23:07:58+00:00,11.49
txn_000167288,2025-12-28 01:55:19+00:00,24.56
txn_000167291,2025-11-29 01:58:50+00:00,10.08
txn_000167375,2025-11-30 05:22:40+00:00,22.01
txn_000167383,2025-12-16 05:37:43+00:00,29.66
txn_000167389,2025-11-20 05:50:39+00:00,28.55
txn_000167397,2025-12-31 06:08:24+00:00,35.79
txn_000167440,2025-11-23 07:34:17+00:00,30.43
txn_000167446,2025-12-22 07:45:27+00:00,16.53
txn_000167601,2025-12-05 13:51:05+00:00,28.1
txn_000167633,2025-11-28 15:09:07+00:00,23.21
txn_000167660,2025-11-15 16:59:06+00:00,13.94
txn_000167738,2025-11-14 20:02:18+00:00,12.19
txn_000167749,2025-12-30 20:30:53+00:00,15.23
txn_000167782,2025-12-13 22:03:06+00:00,6.38
txn_000167792,2025-11-23 22:21:01+00:00,23.79
txn_000167793,2025-12-09 22:23:05+00:00,8.96
txn_000167809,2025-11-22 22:49:56+00:00,11.63
txn_000167819,2025-12-24 23:03:09+00:00,20.22
txn_000167873,2025-12-18 01:07:12+00:00,14.12
txn_000167901,2025-12-07 02:09:21+00:00,6.0
txn_000167910,2025-11-25 02:32:45+00:00,15.46
txn_000167933,2025-12-26 03:38:49+00:00,11.56
txn_000167939,2025-11-30 04:05:48+00:00,8.03
txn_000167947,2025-11-23 04:50:26+00:00,15.29
txn_000168114,2025-11-23 13:13:44+00:00,7.79
txn_000168176,2025-12-11 16:07:38+00:00,20.24
txn_000168183,2025-11-21 16:22:02+00:00,6.96
txn_000168198,2025-12-08 17:08:50+00:00,40.63
txn_000168205,2025-11-27 17:20:12+00:00,32.09
txn_000168222,2025-12-18 18:10:14+00:00,13.83
txn_000168230,2025-11-17 18:30:16+00:00,20.65
txn_000168271,2025-11-27 19:55:32+00:00,15.27
txn_000168308,2025-11-15 21:19:46+00:00,16.08
txn_000168354,2025-12-19 23:03:37+00:00,17.9
txn_000168369,2025-12-24 23:41:23+00:00,18.57
txn_000168409,2025-12-07 01:05:25+00:00,10.89
txn_000168419,2025-12-19 01:26:49+00:00,7.23
txn_000168422,2025-11-15 01:31:00+00:00,9.99
txn_000168433,2025-11-30 01:57:27+00:00,39.4
txn_000168510,2026-01-03 05:05:50+00:00,17.34
txn_000168520,2025-12-19 05:51:26+00:00,43.72
txn_000168546,2025-12-24 06:51:51+00:00,9.33
txn_000168631,2026-01-01 10:55:15+00:00,20.95
txn_000168660,2026-01-01 12:16:04+00:00,29.96
txn_000168814,2025-11-17 18:30:57+00:00,8.49
txn_000168835,2025-11-27 19:19:40+00:00,12.1
txn_000168864,2025-12-18 20:46:47+00:00,15.69
txn_000168890,2025-12-16 21:43:09+00:00,10.01
txn_000168994,2025-12-25 02:23:39+00:00,11.26
txn_000168995,2025-12-05 02:24:35+00:00,26.4
txn_000168997,2025-11-26 02:26:15+00:00,25.78
txn_000169040,2025-11-12 04:05:27+00:00,14.85
txn_000169086,2025-12-15 06:37:36+00:00,28.75
txn_000169119,2025-11-14 08:15:04+00:00,15.48
txn_000169128,2025-12-30 08:45:54+00:00,41.15
txn_000169228,2025-12-04 13:08:42+00:00,7.82
txn_000169241,2025-12-19 13:39:38+00:00,24.02
txn_000169263,2025-12-31 14:25:19+00:00,14.89
txn_000169296,2025-11-12 15:51:50+00:00,6.43
txn_000169314,2026-01-04 16:41:28+00:00,13.31
txn_000169400,2025-11-19 20:49:06+00:00,8.89
txn_000169424,2025-11-30 22:07:32+00:00,10.4
txn_000169455,2025-11-28 23:24:25+00:00,23.59
txn_000169481,2025-12-04 00:44:52+00:00,14.57
txn_000169550,2025-11-22 03:31:36+00:00,23.03
txn_000169639,2026-01-04 07:32:39+00:00,15.46
txn_000169742,2025-11-27 12:07:05+00:00,19.91
txn_000169803,2026-01-04 14:35:29+00:00,15.15
txn_000169863,2025-12-21 16:47:23+00:00,11.55
txn_000169905,2025-11-30 18:14:26+00:00,16.01
txn_000169934,2025-12-11 19:16:23+00:00,24.83
txn_000169982,2025-12-09 21:00:24+00:00,13.44
txn_000169991,2025-12-10 21:21:11+00:00,37.81
txn_000170038,2026-01-01 23:30:07+00:00,29.77
txn_000170062,2025-11-28 00:21:20+00:00,17.65
txn_000170069,2025-11-14 00:36:26+00:00,11.44
txn_000170070,2025-12-20 00:42:05+00:00,14.5
txn_000170139,2025-12-05 03:39:27+00:00,45.6
txn_000170171,2025-12-01 04:35:35+00:00,22.17
txn_000170172,2025-11-23 04:38:23+00:00,11.02
txn_000170195,2025-12-02 05:47:40+00:00,11.25
txn_000170244,2025-12-04 07:49:01+00:00,36.1
txn_000170245,2025-12-27 07:55:00+00:00,14.76
txn_000170265,2025-11-17 09:18:48+00:00,20.15
txn_000170294,2025-12-06 10:36:06+00:00,15.13
txn_000170325,2025-12-06 11:43:53+00:00,27.98
txn_000170344,2025-12-07 12:31:20+00:00,6.72
txn_000170367,2025-11-17 13:27:24+00:00,5.24
txn_000170410,2025-12-01 15:03:52+00:00,5.86
txn_000170423,2025-12-14 15:32:40+00:00,14.41
txn_000170430,2025-11-21 15:45:43+00:00,25.91
txn_000170559,2025-12-25 21:27:19+00:00,9.27
txn_000170585,2025-11-14 22:39:47+00:00,14.29
